ID,Kidhome,Teenhome
6.928887303222247,-0.2135205182127979,-0.290672200246254
7.060292689230817,-1.3003727349406538,1.0642770803041532
15.634466130967857,,0.8972267082901226
7.269293652253902,-1.1483515036488177,0.9771760218403128
,0.1522048715490351,0.8555981544080927
10.948241216062764,-0.939559117139758,1.04809221528506
9.467513825174688,0.2614556655906681,0.4448011234772015
,-0.3119955658102431,-0.2343991537787526
7.348704600793203,1.2802466127658512,2.107386730074711
6.588037893900637,3.61903061071376,0.4576299670314023
9.14684317855416,0.5839422553366302,-0.1238771838182877
,1.073756692528248,-0.1386791294382223
23.30722667841552,2.242455066046848,-0.0653142495366813
9.647006815143572,0.8421122883968571,
7.360194408441056,0.4944339925445575,0.5329531823335768
9.16585239026453,1.258442479088862,-0.3801611646460141
8.354892921236475,1.7246415021285495,0.7016527568619225
11.06317233497596,0.9914278798859408,0.1069499145906101
8.062303332382136,0.2598070464038584,0.0045864242927285
10.00435216434087,-0.2396939085149785,0.248510215621235
7.4407924338886975,1.7993201904275051,0.1695781564366116
6.617886471626159,0.6993961861350524,0.4645943174919394
7.848295348179244,-0.9315261683916252,-0.3185722160126201
9.083660424034145,1.6833658134423055,0.9590994139753646
9.64411707482895,1.553537809976546,0.1565257758079848
7.578475157917968,2.3389421373166264,1.4742128209806864
8.976719587556753,-0.8920065070664829,-0.0361254710322591
8.474757412260761,1.8406727484097016,0.1150323011376246
9.153831585470796,-0.395200768975426,0.3417029314428264
6.884223466860743,1.2202075987660024,1.9258182581132872
,,0.9543275130758182
8.511633454241814,1.4686878076294891,-1.0542966390812307
10.645050557397902,,0.0348246705640773
11.04732178609634,-0.0266021488425308,1.03896979748046
6.96839431448565,0.684888592185833,0.8380049236991289
5.962306419048075,0.4816841392529015,-0.5060245793064326
7.564716556509063,1.9415674874376296,-0.6948159476152417
7.11031503608702,0.5435425720142762,
10.728548034786836,-0.3844886504220816,0.8856622789306153
9.095604175405295,-2.6431303823290047,1.5038922936402868
,1.4102424697558007,0.1169171634753791
8.111755694797768,4.395452829576562,-0.5843214017921945
8.532260380919194,0.2102980748485728,-0.8683255440563534
8.332263093458966,3.390285651385073,1.427862047464154
9.000114446346217,0.8683126215547133,2.9415212364957632
9.308444011574348,0.685003208839291,0.7065507863354873
9.719709190897117,1.593119886235968,1.4418592248586772
2.495382483514149,1.5627577773822745,-0.7425465625334576
8.389071525003448,1.3780745400186445,0.3617776140022458
9.491145177569894,-1.5955408146772347,-0.6154398592296882
8.766360214094584,2.4332167018761783,-0.9400950791108932
7.196337095120866,-1.1311259121743755,0.3795943526464781
9.870437939643466,-0.3575750682896672,1.6678487410664309
6.504838956012614,1.371731071506776,1.450733837284195
9.3429633019926,,1.8084551098870687
7.071844837530229,1.3513556746102229,
11.394292339625917,1.8181752092161323,-1.0897140615959204
8.12925598460971,0.8746860974998439,1.4263114690270218
7.370797462737869,-1.2486567752821156,-1.073315620334509
9.592914626136755,0.6670785270193799,-0.1882149468240277
8.499518000679553,1.356372616340832,1.0709158429914374
9.217346078588294,-1.5716212600734407,1.281193923085779
7.782619356600754,0.3304316568569381,-1.5302325822770564
7.251637770602262,-1.651105076801416,1.6419033043417508
8.286544573338967,0.4631133070372025,2.235684214481988
8.280499334956643,,0.8156246687747221
7.2897982972944835,-0.3884336462951178,0.7095139318637145
10.075076106690648,-0.3844998630814101,-0.4910104398985543
8.861062779553302,1.8490448297966904,0.5312593592389433
9.230691209091509,-0.656746721013017,-0.6959751346322179
6.544947556594122,1.3620937384952594,-0.3517980120466972
8.745148431110543,-0.3449911800994841,-0.4215481691119435
11.259422005006506,-0.0913949576535298,0.9655309073732372
7.729204170533869,1.1238402422919864,2.0470589713659737
7.553585346995065,,-0.2071826775768801
8.17801557426699,-1.939999691635955,1.208051892599268
8.82763746941479,-0.4561532390384268,1.1112421273847684
8.130510376892348,-0.324624415535204,1.5239856337698765
,1.333492925933745,0.228030112026584
9.583109752427523,2.3937805084526538,0.3422843211006011
10.547784669251271,0.6696734340996595,-0.3195586386985944
10.270923496372234,1.547362344989276,0.7273546371135531
6.374610060913705,-1.907508896775504,0.2620512309537924
8.0309239435393,0.4308378403852456,0.5325430858799958
7.988595574680723,0.8291448154371218,0.2161703943283325
5.591358610610552,1.4991295358296388,-1.0596937727178823
7.769695833943949,0.8006290877041583,-0.4286411107625747
5.978680400716411,0.3532040249732007,
6.726939245837681,3.904381251149577,0.2260937945205273
7.521422229622123,0.3136584384528429,0.8979224483784611
,-0.8082381947792124,0.7338576435104419
8.6589607993744,2.7639768303787267,0.8456373770118902
7.975337544774677,0.3682468572147559,0.6598186290773826
7.287792097008285,0.9887395917015273,-1.19836727359029
7.897765196072345,2.3488919028614084,1.8021939742267803
9.086134014945872,-0.4517635230910102,2.599121066682861
8.237555879344132,-0.3158944388219463,0.1912990192331318
7.623477896507167,0.3347446512729223,0.4491815460063483
5.361616862440936,-0.0959909522346819,-0.1053759344755096
7.952918022394164,2.8549855275127847,0.5352489329458956
8.107276028317903,0.3802919359998362,-0.3179708023055237
8.134965918473613,-1.061343853746412,-0.7969801657598029
7.609839996448999,0.5994103643309016,
7.115549971419528,0.0403185760599302,0.813937201714143
